1757.023,1850.509,2165.766,2244.354,2096.33,Average: 2168.8166666666666,Cutoff: 20 Mode: wildfire Landscape: mixed Size: 120
1108.983,714.992,704.267,815.64,570.447,Average: 696.7846666666667,Cutoff: 2 Mode: diffusion Landscape: mixed Size: 120
607.22,1029.083,629.563,605.213,782.468,Average: 672.4146666666667,Cutoff: 4 Mode: diffusion Landscape: mixed Size: 120
611.133,850.232,706.435,570.128,571.643,Average: 616.0686666666667,Cutoff: 5 Mode: diffusion Landscape: mixed Size: 120
619.393,538.055,650.838,644.773,582.989,Average: 626.2,Cutoff: 10 Mode: diffusion Landscape: mixed Size: 120
655.716,506.015,612.159,694.755,534.025,Average: 613.6463333333334,Cutoff: 20 Mode: diffusion Landscape: mixed Size: 120
1944.775,2482.767,1774.681,1973.727,2008.675,Average: 1919.0276666666666,Cutoff: 2 Mode: wildfire Landscape: grass Size: 120
2007.324,2029.371,2026.224,1772.36,1763.489,Average: 1854.0243333333333,Cutoff: 4 Mode: wildfire Landscape: grass Size: 120
1808.765,1809.014,2265.005,2112.319,1654.391,Average: 2010.5716666666667,Cutoff: 5 Mode: wildfire Landscape: grass Size: 120
1535.548,1773.103,1778.972,1714.677,1621.352,Average: 1705.0003333333334,Cutoff: 10 Mode: wildfire Landscape: grass Size: 120
1504.861,1592.911,1502.903,1750.525,1480.455,Average: 1577.961,Cutoff: 20 Mode: wildfire Landscape: grass Size: 120
385.339,593.995,434.241,522.102,471.319,Average: 475.88733333333334,Cutoff: 2 Mode: diffusion Landscape: grass Size: 120
512.618,443.712,562.052,507.368,487.338,Average: 518.9193333333334,Cutoff: 4 Mode: diffusion Landscape: grass Size: 120
657.371,597.877,564.894,608.333,466.916,Average: 546.7143333333333,Cutoff: 5 Mode: diffusion Landscape: grass Size: 120
458.562,553.576,525.931,522.671,614.935,Average: 554.5123333333333,Cutoff: 10 Mode: diffusion Landscape: grass Size: 120
508.761,466.248,532.482,627.688,484.01,Average: 548.06,Cutoff: 20 Mode: diffusion Landscape: grass Size: 120
2970.803,2915.17,2747.128,2966.328,3015.078,Average: 2909.5113333333334,Cutoff: 2 Mode: wildfire Landscape: mixed Size: 160
2574.025,2464.464,2628.68,2745.693,3092.213,Average: 2822.1953333333336,Cutoff: 4 Mode: wildfire Landscape: mixed Size: 160
2764.223,2358.785,2376.303,2490.831,2462.973,Average: 2443.369,Cutoff: 5 Mode: wildfire Landscape: mixed Size: 160
2296.922,2875.159,2863.386,2608.782,2831.499,Average: 2767.889,Cutoff: 10 Mode: wildfire Landscape: mixed Size: 160
